,favorite_count,replies_count,retweet_count,tweet,tweet_created,tweet_created_at,tweet_id,type,unmetric_engagement_score,url,company,channel
8,20,9,8,International submarine networks form a critical part of global connectivity. Find out Huawei Marine’s contribution in terms of developing ,28/06/2018,28/06/2018 23:19,1.01254E+18,proactive,145,http://www.twitter.com/Huawei/status/1012536115104923649,Huawei,Twitter
9,16,5,7,Huawei Marine’s CEO states advanced technologies and innovative network solutions will be used to respond to the ever demanding and evolvin,28/06/2018,28/06/2018 23:09,1.01253E+18,proactive,111,http://www.twitter.com/Huawei/status/1012533498261880832,Huawei,Twitter
10,29,3,5,"Yingtan Mobile aims to set up a Yingtan-based, high quality IoT network to serve Jiangxi Province and connects every part of China. https:/",28/06/2018,28/06/2018 23:01,1.01253E+18,proactive,94,http://www.twitter.com/Huawei/status/1012531513076822016,Huawei,Twitter
11,35,3,8,"Transform and reshape the traffic system to connect people, vehicles and roads in preparation for future smart cities and automated driving",28/06/2018,28/06/2018 22:37,1.01253E+18,proactive,130,http://www.twitter.com/Huawei/status/1012525334766317570,Huawei,Twitter
12,14,2,2,.@ChinaUnicomGlob’s Zeng Zhaocai highlights reasons they are working closely with vendors to explore a series of scenario-based capacity so,28/06/2018,28/06/2018 22:36,1.01253E+18,proactive,44,http://www.twitter.com/Huawei/status/1012525064800034817,Huawei,Twitter
13,1220,197,197,"Meet the Remote Surgery Robot. At #MWCS18, Huawei stiches together a vivid picture of how #5G’s reliable connection can save lives: https:/",28/06/2018,28/06/2018 08:54,1.01232E+18,proactive,4175,http://www.twitter.com/Huawei/status/1012318263643070464,Huawei,Twitter
14,1,1,0,"@rudrendrakr We are so sorry that you’re having this problem! To help us solve this issue, can share the following details with us via priv",28/06/2018,28/06/2018 08:47,1.01232E+18,reply,6,http://www.twitter.com/Huawei/status/1012316529365540864,Huawei,Twitter
15,30,104,7,How can operators maximize the value of spectrum assets to boost ROI? Huawei says the answer lies in the sky with #CloudAIR. #MWCS18 #Singl,28/06/2018,28/06/2018 08:42,1.01232E+18,proactive,620,http://www.twitter.com/Huawei/status/1012315373033713664,Huawei,Twitter
16,23,50,7,The Best Mobile App for Business Award goes to Huawei’s Video Conference Cloud Service. Find out why judges think that this basic office to,28/06/2018,28/06/2018 08:37,1.01231E+18,proactive,343,http://www.twitter.com/Huawei/status/1012314144916234240,Huawei,Twitter
17,10,26,4,"At #MWCS18, Deputy Director Lu Jiaming charts the course to enhance intelligent shipping. #LTESummit https://t.co/5cbKF9IpYU",28/06/2018,28/06/2018 08:34,1.01231E+18,proactive,180,http://www.twitter.com/Huawei/status/1012313190913343488,Huawei,Twitter
18,0,1,0,"At #MWCS18, Deputy Director Liu Jiaming charts the course to enhance intelligent shipping. #LTESummit https://t.co/cwvw7hzEXs",28/06/2018,28/06/2018 08:25,1.01231E+18,proactive,5,http://www.twitter.com/Huawei/status/1012311069249826816,Huawei,Twitter
19,19,20,6,"Introducing #MagicSite. Huawei helps carriers build high quality broadband networks and achieve business success. Users, alternatively, can",28/06/2018,28/06/2018 08:24,1.01231E+18,proactive,179,http://www.twitter.com/Huawei/status/1012310828349939712,Huawei,Twitter
20,0,0,0,"At #MWCS18, Deputy Director Liu Jiaming charts the course to enhance intelligent shipping. #LTESummit https://t.co/o4tINCnFQq",28/06/2018,28/06/2018 08:23,1.01231E+18,proactive,0,http://www.twitter.com/Huawei/status/1012310415131303937,Huawei,Twitter
21,11,18,6,"Find out from Huawei’s President of Corporate Strategy, Zhang Wenlin why operators will reap first-mover advantages of the evolution of LTE",28/06/2018,28/06/2018 08:16,1.01231E+18,proactive,161,http://www.twitter.com/Huawei/status/1012308881077178368,Huawei,Twitter
22,15,16,7,Huawei and China Telecom is honored to receive the award for Best IoT Innovation for Mobile Networks. Find out how the companies NB-IoT sol,28/06/2018,28/06/2018 08:13,1.01231E+18,proactive,165,http://www.twitter.com/Huawei/status/1012308053914341376,Huawei,Twitter
23,14,21,4,"An open and win-win attitude is paramount for success. At #MWCS18, SF Express’s CEO shares his enthusiasm to embracing the golden era of #s",28/06/2018,28/06/2018 07:57,1.0123E+18,proactive,159,http://www.twitter.com/Huawei/status/1012303869278236674,Huawei,Twitter
24,9,3,5,"At #MWCS18, Deputy Director Liu Jiaming charts the course to enhance intelligent shipping. #LTESummit https://t.co/D4BWAkGFY2",28/06/2018,28/06/2018 07:55,1.0123E+18,proactive,74,http://www.twitter.com/Huawei/status/1012303477396013056,Huawei,Twitter
25,16,18,7,"Why are businesses gearing for a ubiquitous principle network, with all bands evolving to LTE? Huawei’s Veni Shone shares at #MWCS18. #LTES",28/06/2018,28/06/2018 07:42,1.0123E+18,proactive,176,http://www.twitter.com/Huawei/status/1012300318908936193,Huawei,Twitter
26,11,46,4,Huawei Marine’s CEO states advanced technologies and innovative network solutions will be used to respond to the ever demanding and evolvin,28/06/2018,28/06/2018 07:23,1.0123E+18,proactive,281,http://www.twitter.com/Huawei/status/1012295354832732161,Huawei,Twitter
27,13,27,7,Booming new services pose more stringent requirements on indoor networks. Digital Indoor System will help address challenges presented by f,28/06/2018,28/06/2018 07:18,1.01229E+18,proactive,218,http://www.twitter.com/Huawei/status/1012294041143164928,Huawei,Twitter
28,0,0,0,@sohil_sheth We are so sorry that you’re having this problem! Please drop an Email at service.hw.in@huawei.com with your device details and,28/06/2018,28/06/2018 07:15,1.01229E+18,reply,0,http://www.twitter.com/Huawei/status/1012293464988536834,Huawei,Twitter
29,51,40,17,"Take a ride on our #5G wireless bus at #MWCS18. Now, you can hop on and off Huawei’s tele-operated and autonomous driving creation https://",28/06/2018,28/06/2018 07:07,1.01229E+18,proactive,421,http://www.twitter.com/Huawei/status/1012291466905845765,Huawei,Twitter
30,0,1,0,"@TalishToor We appreciate you taking your time to write your feedback to us. We will pass on your input to the relevant team, so they can t",28/06/2018,28/06/2018 06:52,1.01229E+18,reply,5,http://www.twitter.com/Huawei/status/1012287723200278528,Huawei,Twitter
31,10,154,4,Booming new services pose more stringent requirements on indoor networks. DIS will help address challenges presented by further network dev,28/06/2018,28/06/2018 06:25,1.01228E+18,proactive,820,http://www.twitter.com/Huawei/status/1012280799171784704,Huawei,Twitter
32,23,49,8,Tencent’s Liu Qitong spoke on “Network Optimization for Mobile Gaming” to highlight the increasing demands of gamers. #MWCS18 #LTESummit ht,28/06/2018,28/06/2018 05:16,1.01226E+18,proactive,348,http://www.twitter.com/Huawei/status/1012263421067182080,Huawei,Twitter
33,26,25,5,Dr. Liu Guangyi offers #MWCS18 attendees ways to combat the challenges and identify opportunities in the evolution of #4G networks. https:/,28/06/2018,28/06/2018 05:03,1.01226E+18,proactive,201,http://www.twitter.com/Huawei/status/1012260229365444608,Huawei,Twitter
34,16,22,9,".@Turkcell’s Dr. Mustafa Aykut explains that LTE’s evolution is the transition for #5G, and feels #LTE still has a long way to go. Here’s w",28/06/2018,28/06/2018 04:26,1.01225E+18,proactive,216,http://www.twitter.com/Huawei/status/1012250778684100608,Huawei,Twitter
35,26,22,6,"Intelligent and innovative data analysis, like #NEI – Network Experience Index, is paving the way to better user experience. Learn more: ht",28/06/2018,28/06/2018 03:52,1.01224E+18,proactive,196,http://www.twitter.com/Huawei/status/1012242224233377792,Huawei,Twitter
36,14,14,5,"At the Global Device Summit at #MWCS18, Huawei’s Li Changzhu expresses why #UX will take a gigantic leap forward. #NextImage https://t.co/s",28/06/2018,28/06/2018 03:36,1.01224E+18,proactive,134,http://www.twitter.com/Huawei/status/1012238276965437440,Huawei,Twitter
37,0,0,0,"At the Global Device Summit at #MWCS18, Huawei’s Li Changzhu expresses why #UX will take a gigantic leap forward. #MWCS2018 #NextImage http",28/06/2018,28/06/2018 03:33,1.01224E+18,proactive,0,http://www.twitter.com/Huawei/status/1012237652643332098,Huawei,Twitter
38,24,19,4,"Only integrated innovation of networks + applications + industries can drive massive 5G development, said Huawei’s Ryan Ding during the 5G ",28/06/2018,28/06/2018 02:58,1.01223E+18,proactive,159,http://www.twitter.com/Huawei/status/1012228835788689408,Huawei,Twitter
39,36,20,7,Huawei's Eric Xu has some bold words about a hard hitting subject on research restrictions in the US: https://t.co/2fd2EeHtPJ @Light_Reading,28/06/2018,28/06/2018 02:53,1.01223E+18,proactive,206,http://www.twitter.com/Huawei/status/1012227407388930048,Huawei,Twitter
40,9,3,4,"Only integrated innovation of networks + applications + industries can drive massive 5G development, said Huawei’s Ryan Ding during the 5G ",28/06/2018,28/06/2018 02:23,1.01222E+18,proactive,64,http://www.twitter.com/Huawei/status/1012219952630120450,Huawei,Twitter
41,9,0,5,"Intelligent and innovative data analysis, like #NEI – Network Experience Index, is paving the way to better user experience. Learn more: ht",28/06/2018,28/06/2018 01:50,1.01221E+18,proactive,59,http://www.twitter.com/Huawei/status/1012211524641816576,Huawei,Twitter
42,0,1,0,"@jrgq27 Estaremos encantados de ayudarlo más.
¡Gracias!",28/06/2018,28/06/2018 00:53,1.0122E+18,reply,5,http://www.twitter.com/Huawei/status/1012197347785347072,Huawei,Twitter
43,0,4,0,"@jrgq27 ¡Sentimos mucho que tengas este problema! Para ayudarnos a resolver este problema, puede compartir los siguientes detalles con noso",28/06/2018,28/06/2018 00:53,1.0122E+18,reply,20,http://www.twitter.com/Huawei/status/1012197300515540992,Huawei,Twitter
44,0,2,0,"@jrgq27 We are so sorry that you’re having this problem! To help us solve this issue, can share the following details with us via private m",28/06/2018,28/06/2018 00:50,1.0122E+18,reply,10,http://www.twitter.com/Huawei/status/1012196463408025606,Huawei,Twitter
45,19,3,8,"Meet the Remote Surgery Robot. At #MWCS18, Huawei stiches together a vivid picture of how #5G’s reliable connection can save lives: https:/",27/06/2018,27/06/2018 23:20,1.01217E+18,proactive,114,http://www.twitter.com/Huawei/status/1012173834894565378,Huawei,Twitter
46,0,4,0,"@deoficial_ Thanks for getting in touch. Please help us to understand your query. We will be pleased to assist you.
Thanks!",27/06/2018,27/06/2018 08:11,1.01195E+18,reply,20,http://www.twitter.com/Huawei/status/1011945203022946304,Huawei,Twitter
47,1930,150,447,"Do you like your coffee black or with milk or sugar? Huawei’s #5G-enabled, #cloud-based PLC robot reduces production cost and is a perfect ",27/06/2018,27/06/2018 07:08,1.01193E+18,proactive,7150,http://www.twitter.com/Huawei/status/1011929320577646592,Huawei,Twitter
48,78,40,19,"9 out of 10 young people with no Internet access live in Africa or Asia Pacific. For them, being connected means basic economic inclusion, ",27/06/2018,27/06/2018 06:29,1.01192E+18,proactive,468,http://www.twitter.com/Huawei/status/1011919406018936833,Huawei,Twitter
49,3,0,1,"9 out of 10 young people with no Internet access live in Africa or Asia Pacific. For them, being connected means basic economic inclusion, ",27/06/2018,27/06/2018 05:39,1.01191E+18,proactive,13,http://www.twitter.com/Huawei/status/1011906823903895552,Huawei,Twitter
50,28,53,10,"At #MWCS18, China Telecom’s Senior VP spoke on “Intelligent 5G, Smart Future”, and he is excited how 5G will play an integral part in fulfi",27/06/2018,27/06/2018 05:00,1.0119E+18,proactive,393,http://www.twitter.com/Huawei/status/1011896983148085249,Huawei,Twitter
51,1097,42,130,"Welcome to #MWCS18. Step into our booth to discover the latest in #5G, premium home broadband offerings, #IoT capabilities, how to get on t",27/06/2018,27/06/2018 04:01,1.01188E+18,proactive,2607,http://www.twitter.com/Huawei/status/1011882309547483136,Huawei,Twitter
52,28,11,11,"At #MWCS18, Huawei's Eric Xu spoke on ""Better Future for Society"" and the crucial role #5G plays. Here's what he shared: https://t.co/Q9Yig",27/06/2018,27/06/2018 04:01,1.01188E+18,proactive,193,http://www.twitter.com/Huawei/status/1011882206388801536,Huawei,Twitter
53,809,21,110,Huawei’s Eric Xu is excited about and encouraged by the progress that has been made in 5G. What can we look forward to? https://t.co/7HeCSH,27/06/2018,27/06/2018 03:37,1.01188E+18,proactive,2014,http://www.twitter.com/Huawei/status/1011876169107435523,Huawei,Twitter
54,46,12,18,What do ROADS to a Better Future look like? Huawei has the building blocks in place. Visit our booth at #MWCS18: https://t.co/Fb2iopCP9m ht,26/06/2018,26/06/2018 21:08,1.01178E+18,proactive,286,http://www.twitter.com/Huawei/status/1011778184386248704,Huawei,Twitter
55,45,4,13,"Intel is making 5G real through trials, tech developments and setting leadership standards across the cloud, network and with clients. #MWC",26/06/2018,26/06/2018 11:37,1.01163E+18,proactive,195,http://www.twitter.com/Huawei/status/1011634453314088963,Huawei,Twitter
56,11,0,4,"At #MWC18, China Telecom’s Senior VP spoke on “Intelligent 5G, Smart Future”, and he is excited how 5G will play an integral part in fulfil",26/06/2018,26/06/2018 11:33,1.01163E+18,proactive,51,http://www.twitter.com/Huawei/status/1011633512812646400,Huawei,Twitter
57,30,5,10,"5G is entering a critical period of commercial deployment, says Wen Ku. He also stresses on favorable policies to ensure successful fulfill",26/06/2018,26/06/2018 11:22,1.01163E+18,proactive,155,http://www.twitter.com/Huawei/status/1011630686992658435,Huawei,Twitter
58,56,6,18,"5G will empower, enable and encourage more immersive experiences across users and industries. #MWCS18 https://t.co/F53Lalzeaj",26/06/2018,26/06/2018 11:16,1.01163E+18,proactive,266,http://www.twitter.com/Huawei/status/1011629362972540928,Huawei,Twitter
59,2,0,2,"@intel is making 5G real through trials, tech developments and setting leadership standards across the cloud, network and with clients. #MW",26/06/2018,26/06/2018 11:05,1.01163E+18,reply,22,http://www.twitter.com/Huawei/status/1011626604127121409,Huawei,Twitter
60,33,5,9,What has China Mobile done to gear up to the grand 5G commercialization plan in 2020? Zhang Tongxu reveals at #MWCS18. https://t.co/dg6e5ne,26/06/2018,26/06/2018 10:59,1.01162E+18,proactive,148,http://www.twitter.com/Huawei/status/1011624977261445123,Huawei,Twitter
61,21,4,7,"What are @ChinaUnicomGlob’s next steps as they strive to create a better, fully connected world of 5G? #MWCS18 https://t.co/jtOwNG8jWo",26/06/2018,26/06/2018 10:51,1.01162E+18,proactive,111,http://www.twitter.com/Huawei/status/1011623081708621825,Huawei,Twitter
62,0,0,0,"What are @ChinaUnicomGlob’s next steps as they strive to create a better, fully connected world of 5G”? #MWCS18 https://t.co/a8uPxMCKLZ",26/06/2018,26/06/2018 10:50,1.01162E+18,proactive,0,http://www.twitter.com/Huawei/status/1011622686038978562,Huawei,Twitter
63,136,8,47,"5G is NOW. It’s full steam ahead for every industry. Collaboration coupled with innovation and inventiveness are the ways to success, stres",26/06/2018,26/06/2018 07:39,1.01157E+18,proactive,646,http://www.twitter.com/Huawei/status/1011574621982810113,Huawei,Twitter
64,35,4,11,Huawei’s Yang Chaobin shares with #MWCS18 guests what the company is bringing to the table to ensure 5G success for all. https://t.co/cobyk,26/06/2018,26/06/2018 06:42,1.01156E+18,proactive,165,http://www.twitter.com/Huawei/status/1011560399844438016,Huawei,Twitter
65,7,0,2,Huawei’s Yang Chaobin shares with #MWC18 guests what the company is bringing to the table to ensure 5G success for all. https://t.co/cobykl,26/06/2018,26/06/2018 06:36,1.01156E+18,proactive,27,http://www.twitter.com/Huawei/status/1011558834244993024,Huawei,Twitter
66,34,4,7,"The Shanghai of the future. What will it look like? Chen Jiezhong draws inspiration from the global vision and international experiences, a",26/06/2018,26/06/2018 04:57,1.01153E+18,proactive,124,http://www.twitter.com/Huawei/status/1011533978480726017,Huawei,Twitter
67,78,5,22,Education and innovation will shape the future. Find out the role of #HWAcademicSalon and the UK’s commitment to fostering a modern and cre,25/06/2018,25/06/2018 05:35,1.01118E+18,proactive,323,http://www.twitter.com/Huawei/status/1011181152785203201,Huawei,Twitter
68,1,0,0,"@mai_mmhmd نأسف لوقوع المشكلة! لمساعدتنا في حل هذه المشكلة ، يمكنك مشاركة التفاصيل التالية معنا عبر رسالة خاصة:
1) عنوان البريد الإلكتروني ",25/06/2018,25/06/2018 02:49,1.01114E+18,reply,1,http://www.twitter.com/Huawei/status/1011139292004052992,Huawei,Twitter
69,62,7,12,"Meet our esteemed panel of speakers for #MWCS18. What opportunities, innovations and crucial data will they share? Here’s a glimpse: https:",22/06/2018,22/06/2018 08:11,1.01013E+18,proactive,217,http://www.twitter.com/Huawei/status/1010133060304568321,Huawei,Twitter
70,6,0,4,"Meet our esteemed panel of speakers for #MWCS18. What opportunities, innovations and crucial data will they share? Here’s a glimpsed: https://t.co/Fb2",22/06/2018,22/06/2018 06:47,1.01011E+18,proactive,46,http://www.twitter.com/Huawei/status/1010111988880437252,Huawei,Twitter
71,49,7,15,"Vote now. At next week’s #MWCS18, Huawei will have conversations and display technological innovations that will bring industries to ROADS ",22/06/2018,22/06/2018 04:12,1.01007E+18,proactive,234,http://www.twitter.com/Huawei/status/1010072915746754560,Huawei,Twitter
72,0,0,0,RT @ProfDDSampson: At the #HWAcademicSalon event - great to see Industry - Huawei’s Madam Chen intersecting Goverment - Universities Minist…,21/06/2018,21/06/2018 07:30,1.00976E+18,retweet,0,http://www.twitter.com/Huawei/status/1009760440933421056,Huawei,Twitter
73,0,0,0,RT @HuaweiUK: Senior VP and Director of the Board Chen Lifang welcomes guests to this year’s #HWAcademicSalon and shares strong message of…,21/06/2018,21/06/2018 07:22,1.00976E+18,retweet,0,http://www.twitter.com/Huawei/status/1009758393530085376,Huawei,Twitter
74,4048,30,531,#OpenLabs + Open Partnerships = Strong #IoT Ecosystem. https://t.co/bgHWYs2NTb #Communicate,21/06/2018,21/06/2018 05:30,1.00973E+18,proactive,9508,http://www.twitter.com/Huawei/status/1009730174286364672,Huawei,Twitter
75,2,0,2,#OpenLabs + Open Partnerships = Strong #IoT Ecosystem. https://t.co/bgHWYs2NTb #Communicate,21/06/2018,21/06/2018 05:27,1.00973E+18,proactive,22,http://www.twitter.com/Huawei/status/1009729399749406720,Huawei,Twitter
76,307,10,45,"What do you see? Is it a butterfly? Or a spaceship? A colorful stream, perhaps. Tweet #HuaweiConnect and share what you think it is. Have f",20/06/2018,20/06/2018 22:41,1.00963E+18,proactive,807,http://www.twitter.com/Huawei/status/1009627312701071360,Huawei,Twitter
77,46,9,8,"What do you see? Is it a butterfly? Or a spaceship? A colourful stream, perhaps. Tell us what you think it is in the comment box below. Have fun: http",20/06/2018,20/06/2018 06:37,1.00938E+18,proactive,171,http://www.twitter.com/Huawei/status/1009384827785625601,Huawei,Twitter
78,60,3,21,The societal benefits of mobile healthcare are as great as its multi-billion dollar opportunity. Learn more from @GlenGilmore: https://t.co,20/06/2018,20/06/2018 05:11,1.00936E+18,proactive,285,http://www.twitter.com/Huawei/status/1009363207444619264,Huawei,Twitter
79,6,0,1,The societal benefits of mobile healthcare are a great as its multi-billion dollar opportunity. Learn more from @GlenGilmore: https://t.co/CCMDBB8myZ ,20/06/2018,20/06/2018 04:50,1.00936E+18,proactive,16,http://www.twitter.com/Huawei/status/1009357767226753030,Huawei,Twitter
80,93,5,24,#5G is all set to go. Are you ready for faster and smoother mobile broadband services? Read on to find out what else you can expect to enjo,19/06/2018,19/06/2018 06:21,1.00902E+18,proactive,358,http://www.twitter.com/Huawei/status/1009018269246689280,Huawei,Twitter
81,52,4,6,"It links ,  and . It provides robust, low latency, high-bandwidth connectivity to serve the #ASEAN region. What is it? Find you",19/06/2018,19/06/2018 04:39,1.00899E+18,proactive,132,http://www.twitter.com/Huawei/status/1008992601721016322,Huawei,Twitter
82,0,0,0,"RT @HuaweiEnt: Huawei launched #Huawei ICT Competition 2018-2019 at #CEBIT18, aiming to provide a platform for global ICT talent to compete…",19/06/2018,19/06/2018 03:57,1.00898E+18,retweet,0,http://www.twitter.com/Huawei/status/1008982132113330177,Huawei,Twitter
83,6,0,2,"At #Huawei LATAM ICT Forum 2018, Huawei’s @mohamedfmadkour outlined how to pave the way for #5G in #LATAM from industry, business, and network. https:",19/06/2018,19/06/2018 00:20,1.00893E+18,proactive,26,http://www.twitter.com/Huawei/status/1008927597646843904,Huawei,Twitter
84,0,0,0,RT @HuaweiEnt: Watch the highlights from day two of #CEBIT18 at Huawei Booth and enjoy the symphony of digital transformation with us. You…,18/06/2018,18/06/2018 22:38,1.0089E+18,retweet,0,http://www.twitter.com/Huawei/status/1008901837401964544,Huawei,Twitter
85,0,0,0,"RT @HuaweiEnt: Huawei unveiled the next-generation enterprise backbone flagship WDM product, the OSN 9800 M24. #Huawei also discussed the d…",18/06/2018,18/06/2018 22:33,1.0089E+18,retweet,0,http://www.twitter.com/Huawei/status/1008900589969788928,Huawei,Twitter
86,229,18,52,"An ancient Chinese city is using #ICT to boost tourist $, manage crowds & protect #WorldHeritage. Here’s how: https://t.co/iMg0qING5a #UNES",18/06/2018,18/06/2018 04:49,1.00863E+18,proactive,839,http://www.twitter.com/Huawei/status/1008632660065947650,Huawei,Twitter
87,86,2,19,"A company’s success isn’t only measured in numbers. Huawei has proven that in more than one way, earning the company the reputation Black S",18/06/2018,18/06/2018 04:00,1.00862E+18,proactive,286,http://www.twitter.com/Huawei/status/1008620476267053056,Huawei,Twitter
88,87,2,20,Watch the highlights from Day 1 of #CEBIT18 at the Huawei booth and enjoy the symphony of digital transformation with us. You can also expl,16/06/2018,16/06/2018 03:59,1.0079E+18,proactive,297,http://www.twitter.com/Huawei/status/1007895515688722432,Huawei,Twitter
89,0,0,0,"RT @HuaweiEnt: Huawei showcased its #SmartCity Digital Platform during #CEBIT18. The Platform integrates #IoT, #BigData, video cloud, GIS a…",16/06/2018,16/06/2018 03:04,1.00788E+18,retweet,0,http://www.twitter.com/Huawei/status/1007881672883298304,Huawei,Twitter
90,64,1,12,"Bigger bandwidth and more 4K live broadcasts are here. Why? Vodafone Spain has just completed the largest DOCSIS3.1 transformation in Europe, that’s w",15/06/2018,15/06/2018 06:08,1.00757E+18,proactive,189,http://www.twitter.com/Huawei/status/1007565462786281472,Huawei,Twitter
91,43,2,14,"USA, Singapore and Sweden top the #GCI rankings again. And 79 countries improved their GCI scores. Read our GCI 2018 e-report and listen to key sessio",15/06/2018,15/06/2018 04:59,1.00755E+18,proactive,193,http://www.twitter.com/Huawei/status/1007548169700311041,Huawei,Twitter
92,0,0,0,"RT @HuaweiEnt: Huawei and SAMPOL DIGITAL Spain, a leading international integrated delivery provider, jointly launched the smart hotel solu…",15/06/2018,15/06/2018 04:18,1.00754E+18,retweet,0,http://www.twitter.com/Huawei/status/1007537739762298880,Huawei,Twitter
93,0,0,0,RT @Huawei_ME: Huawei Chairman Mr. Liang Hua visited H.H Sheikh Saud bin Saqr al Qasimi of @RAKeGov and discussed the digital economy and #…,15/06/2018,15/06/2018 04:15,1.00754E+18,retweet,0,http://www.twitter.com/Huawei/status/1007537114634829824,Huawei,Twitter
94,58,1,11,Some say the well-designed and reliable smartphones from Huawei have been created for more than one purpose. @SCMP_News straightens out the facts:  ht,15/06/2018,15/06/2018 00:59,1.00749E+18,proactive,173,http://www.twitter.com/Huawei/status/1007487664352681985,Huawei,Twitter
95,0,0,0,Some say the well-designed and reliable smartphones from Huawei have been created for more than one purpose. @SCMP_News straightens out the facts: htt,15/06/2018,15/06/2018 00:55,1.00749E+18,proactive,0,http://www.twitter.com/Huawei/status/1007486790737879040,Huawei,Twitter
96,0,0,0,Some say the well-designed and reliable smartphones from Huawei have been created for more than one purpose. @SCMP_News straightens out the facts: htt,15/06/2018,15/06/2018 00:54,1.00749E+18,proactive,0,http://www.twitter.com/Huawei/status/1007486437204193280,Huawei,Twitter
97,0,0,0,"RT @HuaweiEnt: At #CEBIT18, #Huawei signed a cooperation agreement with @MalongTech to jointly launch a product recognition #AI-enabled new…",14/06/2018,14/06/2018 22:07,1.00744E+18,retweet,0,http://www.twitter.com/Huawei/status/1007444350643552256,Huawei,Twitter
98,0,0,0,"RT @HuaweiEnt: Top 10 machine learning, AI and IoT Influencer @Ronald_vanLoon speaks with #Huawei’s #ICTInsights editor John North about ou…",14/06/2018,14/06/2018 21:18,1.00743E+18,retweet,0,http://www.twitter.com/Huawei/status/1007432058900135936,Huawei,Twitter
99,0,0,0,"RT @HuaweiEnt: Have you ever checked in, opened the door and controlled everything in your hotel room using only your phone? See how you ca…",14/06/2018,14/06/2018 21:04,1.00743E+18,retweet,0,http://www.twitter.com/Huawei/status/1007428613589762049,Huawei,Twitter
100,0,0,0,"RT @HuaweiEnt: Top 10 machine learning, AI and IoT Influencer @Ronald_vanLoon speaks with #Huawei’s #ICTInsights editor John North about ou…",14/06/2018,14/06/2018 09:57,1.00726E+18,retweet,0,http://www.twitter.com/Huawei/status/1007260826678382592,Huawei,Twitter
101,0,0,0,"RT @HuaweiEnt: At #CEBIT18, Huawei and @InfoVista jointly announced establishment of open cooperation in SD-WAN, working together to delive…",14/06/2018,14/06/2018 09:56,1.00726E+18,retweet,0,http://www.twitter.com/Huawei/status/1007260571060789254,Huawei,Twitter
102,4255,29,570,"Huawei’s President of Global Comm, Joy Tan, reveals that China’s technological innovations are gaining a lot of attention around the world.  Find out ",14/06/2018,14/06/2018 06:03,1.0072E+18,proactive,10100,http://www.twitter.com/Huawei/status/1007201829124337665,Huawei,Twitter
103,98,8,28,"Digital transformation benefits everyone, everywhere. Learn more here: https://t.co/oj7XhqEFzM #HuaweiVoice #SDG https://t.co/PTE1XaLkzy",14/06/2018,14/06/2018 05:15,1.00719E+18,proactive,418,http://www.twitter.com/Huawei/status/1007189718654599168,Huawei,Twitter
104,4381,26,441,The #cloud & #IoT mix for enabling industries: #OceanConnect. https://t.co/xXYB3Rhv7o #Communicate,14/06/2018,14/06/2018 04:01,1.00717E+18,proactive,8921,http://www.twitter.com/Huawei/status/1007171105675620352,Huawei,Twitter
105,0,0,0,RT @HuaweiEnt: Huawei Enterprise Integrated Private Cloud Forum at #CEBIT 2018 https://t.co/BAg6wz3f9N,13/06/2018,13/06/2018 08:06,1.00687E+18,retweet,0,http://www.twitter.com/Huawei/status/1006870499769454593,Huawei,Twitter
106,0,0,0,RT @HuaweiEnt: Huawei Enterprise Integrated Private Cloud Forum at #CEBIT 2018 https://t.co/BAg6wz3f9N,13/06/2018,13/06/2018 08:05,1.00687E+18,retweet,0,http://www.twitter.com/Huawei/status/1006870237948416000,Huawei,Twitter
107,34,2,11,We are in 2nd place. Gartner's recent report details Huawei's rapid 10% revenue growth in the global enterprise network equipment market: https://t.co,13/06/2018,13/06/2018 06:30,1.00685E+18,proactive,154,http://www.twitter.com/Huawei/status/1006846157744627712,Huawei,Twitter
108,1776,18,196,ICT can be used as a force for good. Discover more here: https://t.co/oj7XhqEFzM #HuaweiVoice #SDG https://t.co/dhribKq06E,13/06/2018,13/06/2018 05:45,1.00683E+18,proactive,3826,http://www.twitter.com/Huawei/status/1006834847602470912,Huawei,Twitter
109,39,1,11,"Health, education & infrastructure are getting a boost from technology. How? Who does it benefit? Find your answers here: https://t.co/ZikPRWafiy  @Co",13/06/2018,13/06/2018 05:04,1.00682E+18,proactive,154,http://www.twitter.com/Huawei/status/1006824692731318273,Huawei,Twitter
110,0,0,0,"Health, education & infrastructure is getting a boost from technology. How? Who does it benefit? Find your answers here: https://t.co/ZikPRWafiy @Conn",13/06/2018,13/06/2018 05:02,1.00682E+18,proactive,0,http://www.twitter.com/Huawei/status/1006824231366201344,Huawei,Twitter
111,1,0,2,"Health, education & infrastructure are getting a boost from technology. How? Who does it benefit? Find your answers here: https://t.co/ZikPRWafiy  @Co",13/06/2018,13/06/2018 04:25,1.00681E+18,proactive,21,http://www.twitter.com/Huawei/status/1006814895294337024,Huawei,Twitter
112,0,0,0,RT @HuaweiEnt: Huawei All Flash Storage Forum at CEBIT 2018 https://t.co/bdOQXvj9Kj,13/06/2018,13/06/2018 04:21,1.00681E+18,retweet,0,http://www.twitter.com/Huawei/status/1006813856952389632,Huawei,Twitter
113,6,0,2,"Health, education & infrastructure is getting a boost from technology. How? Who does it benefit? Find your answers here: https://t.co/ZikPRWafiy @Conn",13/06/2018,13/06/2018 04:21,1.00681E+18,proactive,26,http://www.twitter.com/Huawei/status/1006813854255538176,Huawei,Twitter
